_uf;_label;_level;estab_total;area_ha_total;estab_individual;area_ha_individual;estab_soc_condominio;area_ha_soc_condominio;confianca
MG;BORDA DA MATA;microrregiao;1375.0;;31095.0;1309.0;29471.0;46.0;baixa
MG;CACHOEIRA DE MINAS;microrregiao;875.0;;27840.0;821.0;23713.0;50.0;baixa
MG;CAMBUQU IRA;microrregiao;409.0;;20319.0;358.0;17454.0;47.0;baixa
MG;CAMPANHA;microrregiao;501.0;;28672.0;476.0;25197.0;23.0;baixa
MG;CAREAÇU;microrregiao;285.0;;16604.0;268.0;13868.0;17.0;baixa
MG;CARMO' DA CACHOEIRA;microrregiao;338.0;;43001.0;309.0;37775.0;28.0;baixa
MG;CARMO DE MINAS;microrregiao;363.0;;29044.0;337.0;25599.0;22.0;baixa
MG;CARVALHOPOLIS;microrregiao;357.0;;7886.0;333.0;7009.0;21.0;baixa
MG;CAXAMBU;microrregiao;142.0;;8036.0;119.0;6046.0;17.0;baixa
MG;CONCE I ÇÂO DAS PEDRAS;microrregiao;387.0;;9681.0;352.0;8752.0;34.0;baixa
MG;CONCEIÇÃO DO RIO VERDE;microrregiao;357.0;;27749.0;295.0;21570.0;60.0;baixa
MG;CONCEIÇÃO DOS OUROS;microrregiao;960.0;;15744.0;915.0;10161.0;29.0;baixa
MG;CONGONHAL;microrregiao;750.0;;18152.0;735.0;17835.0;13.0;baixa
MG;COROISLANOIA;microrregiao;169.0;;14896.0;151.0;13518.0;17.0;baixa
MG;ESPIRITO SANTO;microrregiao;867.0;;24289.0;843.0;23738.0;24.0;baixa
MG;ESTIVA;microrregiao;2286.0;;22905.0;2255.0;22282.0;21.0;baixa
MG;HELIODORA;microrregiao;379.0;;14997.0;345.0;13562.0;31.0;baixa
MG;INCONFIOENTES;microrregiao;687.0;;14095.0;653.0;13341.0;32.0;baixa
MG;JACUTINGA;microrregiao;787.0;;;665.0;23815.0;105.0;baixa
MG;.JESUANIA;microrregiao;357.0;;14801.0;341.0;14057.0;15.0;baixa
MG;LAMBARI;microrregiao;815.0;;20669.0;809.0;19304.0;34.0;baixa
MG;MONSENHOR PAULO;microrregiao;363.0;;21762.0;331.0;19686.0;28.0;baixa
MG;MONTE SIÃO;microrregiao;1206.0;;25369.0;1157.0;23652.0;47.0;baixa
MG;NATERCIA;microrregiao;569.0;;16318.0;528.0;15381.0;40.0;baixa
MG;OLIMPIO NORONHA;microrregiao;65.0;;4844.0;56.0;3114.0;;baixa
MG;OURO FINO;microrregiao;1950.0;;49541.0;1844.0;45089.0;95.0;baixa
MG;PEDRALVA;microrregiao;791.0;;19261.0;729.0;15710.0;58.0;baixa
MG;PIRANGUINHO;microrregiao;449.0;;11469.0;416.0;10041.0;33.0;baixa
MG;POÇO FUNDO;microrregiao;1647.0;;45489.0;1563.0;41813.0;78.0;baixa
MG;POUSO ALEGRE;microrregiao;1547.0;;38982.0;1486.0;35338.0;56.0;baixa
MG;SANTA RITA DO SAPUCAI;microrregiao;574.0;;31914.0;509.0;27006.0;54.0;baixa
MG;SÃO BENTO ABADE;microrregiao;56.0;;4930.0;52.0;4392.0;;baixa
MG;SÃO GONÇALO DO SAPUCAI;microrregiao;489.0;;45764.0;440.0;39733.0;44.0;baixa
MG;SÃO JOÃO DA MATA;microrregiao;317.0;;12372.0;304.0;12121.0;12.0;baixa
MG;SÃO JOSE DO ALEGRE;microrregiao;328.0;;7545.0;312.0;6443.0;14.0;baixa
MG;SÃO LOURENÇO;microrregiao;140.0;;3150.0;123.0;2748.0;16.0;baixa
MG;SÃO SEBASTIÃO DA BELA VISTA;microrregiao;302.0;;15989.0;284.0;14333.0;12.0;baixa
MG;SENADOR .JOSE BENTO;microrregiao;408.0;;9438.0;390.0;9065.0;18.0;baixa
MG;SILVIANOPOLIS;microrregiao;706.0;;30017.0;660.0;27869.0;40.0;baixa
MG;SOLEDADE OE MINAS;microrregiao;458.0;;15083.0;437.0;13754.0;18.0;baixa
MG;TRES CORAÇÕES;microrregiao;776.0;;69912.0;712.0;60541.0;56.0;baixa
MG;TURVOLANDIA;microrregiao;717.0;;20667.0;678.0;18245.0;32.0;baixa
MG;ALTO RIO GRANDE;mesorregiao;10562.0;;794431.0;9973.0;729692.0;495.0;baixa
MG;AIURUOCA;microrregiao;696.0;;54028.0;634.0;49636.0;59.0;baixa
MG;ALAGOA;microrregiao;334.0;;14365.0;323.0;13492.0;11.0;baixa
MG;ANDRELANDIA;microrregiao;800.0;;71440.0;712.0;62055.0;79.0;baixa
MG;ARANTINA;microrregiao;201.0;;701.0;196.0;7607.0;;baixa
MG;BAEPENDI;microrregiao;1326.0;;53536.0;1250.0;48791.0;73.0;baixa
MG;BOCAINA DE MINAS;microrregiao;549.0;;39259.0;545.0;38954.0;2.0;baixa
MG;BOM JARDIM DE MINAS;microrregiao;396.0;;35372.0;382.0;33594.0;;baixa
MG;CARRANCAS;microrregiao;334.0;;59368.0;329.0;58612.0;2.0;baixa
MG;CARVALHOS;microrregiao;478.0;;26699.0;458.0;26007.0;19.0;baixa
MG;CRUZILIA;microrregiao;480.0;;39176.0;458.0;33645.0;19.0;baixa
MG;I JACI;microrregiao;192.0;;8774.0;175.0;7689.0;10.0;baixa
MG;INGAI;microrregiao;189.0;;23014.0;182.0;19772.0;;baixa
MG;ITUMIRIM;microrregiao;252.0;;15744.0;231.0;15002.0;19.0;baixa
MG;ITUTINGA;microrregiao;350.0;;22469.0;346.0;22268.0;4.0;baixa
MG;LAVRAS;municipio;885.0;;44102.0;822.0;39328.0;;baixa
MG;LIBERDADE;municipio;629.0;;42006.0;602.0;39638.0;;baixa
MG;LUMINARIAS;municipio;356.0;;38737.0;335.0;34054.0;;baixa
MG;MADRE DE DEUS OE MI NAS;municipio;264.0;;32182.0;241.0;28559.0;;baixa
MG;MINDURI;municipio;104.0;;20399.0;92.0;19231.0;;baixa
MG;PASSA VINTE;municipio;165.0;;17904.0;160.0;15352.0;;baixa
MG;PIEDADE;municipio;353.0;;22151.0;336.0;20802.0;;baixa
MG;SANTANA DO GARAMBEU;municipio;201.0;;16456.0;191.0;15191.0;;baixa
MG;SÃO TOME DAS LETRAS;municipio;586.0;;30480.0;582.0;30213.0;;baixa
MG;SÃO VICENTE DE MINAS;municipio;145.0;;31695.0;123.0;26416.0;;baixa
MG;SERITINGA;municipio;149.0;;8200.0;136.0;6928.0;;baixa
MG;SERRANOS;municipio;148.0;;19163.0;132.0;16844.0;;baixa
MG;ALTA MANTIQUEIRA;microrregiao;21288.0;;582076.0;20112.0;490061.0;;baixa
MG;BRAZOPOLIS;municipio;1274.0;;33262.0;1184.0;29241.0;;baixa
MG;BUENO BRANDÃO;municipio;1819.0;;34314.0;1744.0;32298.0;;baixa
MG;CAMANDUCAIA;municipio;1484.0;;46667.0;1429.0;30860.0;;baixa
MG;CAMBUI;municipio;2070.0;;32500.0;2016.0;31750.0;;baixa
MG;CONSOLAÇÃO;municipio;394.0;;8733.0;370.0;8167.0;;baixa
MG;CORREGO DO BOM JESUS;municipio;822.0;;11857.0;762.0;10854.0;;baixa
MG;CRISTINA;municipio;828.0;;26175.0;787.0;23803.0;;baixa
MG;DELFIM MOREIRA;municipio;769.0;;37014.0;715.0;22623.0;;baixa
MG;DOM VIÇOSO;municipio;452.0;;10374.0;449.0;9920.0;;baixa
MG;EXTREMA;municipio;1336.0;;22120.0;268.0;19947.0;;baixa
MG;GONÇALVES;municipio;618.0;;17441.0;577.0;16369.0;;baixa
MG;ITAJUBA;municipio;816.0;;20675.0;660.0;17412.0;;baixa
MG;ITAMONTE;municipio;605.0;;29774.0;576.0;23635.0;;baixa
MG;ITANHANDU;municipio;326.0;;10388.0;301.0;7550.0;;baixa
MG;ITAPEVA;municipio;791.0;;17958.0;725.0;16157.0;;baixa
MG;MARIA DA FE;municipio;834.0;;17752.0;773.0;16852.0;;baixa
MG;MARMELOPOLIS;municipio;444.0;;10324.0;436.0;9705.0;;baixa
MG;MUNHOZ;municipio;392.0;;16334.0;370.0;12604.0;;baixa
MG;PARAISOPOLIS;municipio;1081.0;;28857.0;1047.0;27308.0;;baixa
MG;PASSA QUATRO;municipio;431.0;;21400.0;395.0;16321.0;;baixa
MG;PIRANGUÇU;municipio;560.0;;18418.0;540.0;17753.0;;baixa
MG;POUSO ALTO;municipio;600.0;;23052.0;557.0;20580.0;;baixa
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;215.0;;7942.0;204.0;7558.0;;baixa
MG;SAPUCAI-MIRIM;municipio;422.0;;28990.0;378.0;13715.0;;baixa
MG;TOLEDO;municipio;684.0;;11108.0;656.0;10786.0;;baixa
MG;VIRGINIA;municipio;1016.0;;30410.0;992.0;29280.0;;baixa
MG;WENCESLAU BRAZ;municipio;;;;;;;baixa
MG;CENTRO-LESTE MINEIRO;mesorregiao;64971.0;;3260433.0;59525.0;2707726.0;;baixa
MG;CALCARIOS DE SETE LAGOAS;microrregiao;7112.0;;615011.0;6204.0;494358.0;;baixa
MG;ARAÇAI;municipio;74.0;;19836.0;67.0;16577.0;;baixa
MG;BALDIM;municipio;551.0;;43337.0;541.0;40.0;18.0;baixa
MG;CACHOEIRA DA PRATA;municipio;38.0;;5157.0;31.0;3860.0;;baixa
MG;CAET ANOPOLI S;municipio;93.0;;10248.0;90.0;9296.0;;baixa
MG;CORO I SBURGO;municipio;613.0;;86129.0;560.0;70793.0;;baixa
MG;FORTUNA DE MINAS;municipio;163.0;;20467.0;136.0;14782.0;;baixa
MG;FUNI LANDIA;municipio;193.0;;24313.0;171.0;17362.0;;baixa
MG;INHAUMA;municipio;220.0;;23953.0;192.0;18557.0;;baixa
MG;JABOTICATUBAS;municipio;1275.0;;53588.0;1150.0;44485.0;;baixa
MG;JEOUITIBA;municipio;697.0;;37744.0;578.0;31492.0;;baixa
MG;MARAVILHAS;municipio;257.0;;24675.0;212.0;19636.0;;baixa
MG;PAPAGAIOS;municipio;269.0;;52171.0;250.0;43178.0;;baixa
MG;PARAOPEBA;municipio;272.0;;42498.0;260.0;33922.0;;baixa
MG;POR COTAS OE RESPON- COOPERATIVA ENTIDADE PUBLICA SEM DECLARAÇÃO DE;mesorregiao;;;;;;;baixa
MG;PEOUI;municipio;;;223.0;;25152.0;200.0;baixa
MG;SANTANA DE PIRAPAMA;municipio;1364.0;73993.0;1123.0;61004.0;224.0;12171.0;baixa
MG;SANTANA DO RIACHO;mesorregiao;378.0;31988.0;288.0;18813.0;70.0;9582.0;baixa
MG;SETE LAGOAS;municipio;432.0;39752.0;355.0;27664.0;54.0;5754.0;baixa
MG;SIDERURGICA;microrregiao;;;10293.0;;633697.0;9165.0;baixa
MG;ANTONIO DIAS;municipio;623.0;51105.0;505.0;24292.0;104.0;4686.0;baixa
MG;BARÃO DE COCAIS;municipio;379.0;15764.0;343.0;11112.0;29.0;1470.0;baixa
MG;BELA VISTA DE MINAS;municipio;67.0;4739.0;51.0;3321.0;13.0;1341.0;baixa
MG;BOM JESUS;municipio;407.0;14623.0;376.0;12659.0;14.0;854.0;baixa
MG;CONCEIÇÃO DO MATO DENTRO;municipio;952.0;76676.0;846.0;64983.0;100.0;5797.0;baixa
MG;CONGONHAS;municipio;267.0;13364.0;266.0;13349.0;;;baixa
MG;CORONEL FABRICIANO;municipio;254.0;15088.0;242.0;7702.0;229.0;;baixa
MG;DIONISIO;municipio;644.0;308.0;10650.0;268.0;9296.0;37.0;baixa
MG;FERROS;municipio;645.0;878.0;56653.0;843.0;53774.0;29.0;baixa
MG;IPATINGA;municipio;646.0;120.0;8711.0;98.0;5767.0;14.0;baixa
MG;lTABIRA;municipio;647.0;868.0;57357.0;665.0;41423.0;181.0;baixa
MG;ITAMBE DO MATO DENTRO;municipio;648.0;343.0;15133.0;281.0;13009.0;61.0;baixa
MG;JAGUARAÇU;municipio;649.0;101.0;10204.0;98.0;7678.0;21.0;baixa
MG;JOÃO MONLEVADE;municipio;650.0;67.0;5874.0;64.0;1879.0;24.0;baixa
MG;MARLIERIA;municipio;651.0;239.0;19797.0;216.0;12537.0;20.0;baixa
MG;MORRO DO PI LAR;municipio;652.0;163.0;17328.0;157.0;17109.0;219.0;baixa
MG;NOVA ERA;municipio;653.0;226.0;24554.0;170.0;12426.0;54.0;baixa
MG;PASSABEM;municipio;654.0;112.0;4799.0;92.0;4277.0;20.0;baixa
MG;RIO PIRACICABA;municipio;655.0;426.0;20552.0;395.0;5619.0;28.0;baixa
MG;SANTA BARBARA;municipio;656.0;538.0;62335.0;502.0;22739.0;10.0;baixa
MG;SANTA MARIA DE ITABIRA;municipio;657.0;636.0;30435.0;568.0;26996.0;65.0;baixa
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;658.0;112.0;8012.0;90.0;7035.0;22.0;baixa
MG;SÃO DOMINGOS DO PRATA;municipio;659.0;1455.0;46520.0;1396.0;38846.0;45.0;baixa
MG;SÃO GONÇALO;municipio;660.0;237.0;21728.0;212.0;13190.0;18.0;baixa
MG;SÃO JOSE DO GOIABAL;municipio;661.0;358.0;11189.0;292.0;9118.0;62.0;baixa
MG;SÃO SEBASTIÃO DO RIO PRETO;municipio;662.0;92.0;5874.0;82.0;4867.0;10.0;baixa
MG;TIMOTEO;municipio;663.0;65.0;4620.0;47.0;1529.0;15.0;baixa
MG;DIVINOPOLIS;microrregiao;;;6698.0;;271329.0;6199.0;baixa
MG;CARMO DO CAJURU;municipio;665.0;739.0;38114.0;684.0;33604.0;43.0;baixa
MG;DIVINOPOLIS;municipio;666.0;1058.0;46971.0;983.0;40206.0;54.0;baixa
MG;FLORESTAL;municipio;667.0;397.0;16858.0;376.0;14037.0;13.0;baixa
MG;IGARAPE;municipio;618.0;528.0;8979.0;498.0;7294.0;19.0;baixa
MG;GARA TINGA;municipio;669.0;479.0;17484.0;443.0;14994.0;33.0;baixa
MG;ITAUNA;municipio;670.0;844.0;33862.0;793.0;31240.0;26.0;baixa
MG;MATEUS LEME;mesorregiao;405.0;17827.0;375.0;14115.0;20.0;1682.0;baixa
MG;ONÇA DE PITANGUI;municipio;672.0;240.0;18353.0;215.0;16409.0;23.0;baixa
MG;PARA DE MINAS;municipio;673.0;1116.0;38155.0;1022.0;31531.0;62.0;baixa
MG;SÃO GONÇALO DO PARA;municipio;674.0;493.0;18639.0;479.0;16516.0;14.0;baixa
MG;SÃO JOSE DA VARGINHA;municipio;675.0;399.0;16081.0;331.0;11898.0;57.0;baixa
MG;ESPINHAÇO MERIDIONAL;microrregiao;14921.0;421226.0;13976.0;349503.0;773.0;24503.0;baixa
MG;ALVINOPOLIS;municipio;677.0;1003.0;38735.0;857.0;31196.0;116.0;baixa
MG;BELO VALE;municipio;678.0;855.0;23273.0;818.0;22188.0;28.0;baixa
MG;BONFIM;municipio;679.0;1054.0;18201.0;1039.0;17939.0;13.0;baixa
MG;BRUMADINHO;municipio;680.0;1389.0;26945.0;1331.0;24132.0;38.0;baixa
MG;CASA GRANDE;municipio;681.0;427.0;9389.0;420.0;315.0;70.0;baixa
MG;CATAS ALTAS DA NORUEGA;municipio;682.0;255.0;8183.0;238.0;7335.0;17.0;baixa
MG;CONQONHAS;municipio;683.0;308.0;9018.0;265.0;6171.0;30.0;baixa
MG;CONSELHEIRO LAFAIETE;municipio;684.0;669.0;20635.0;603.0;17403.0;53.0;baixa
MG;CRISTIANO OTONI;municipio;685.0;268.0;9365.0;258.0;975.0;233.0;baixa
MG;CRUCILANDIA;microrregiao;;591.0;;12211.0;571.0;11320.0;baixa
MG;ITABIRITO;microrregiao;;404.0;;22082.0;345.0;11178.0;baixa
MG;ITATIAIUÇU;microrregiao;;536.0;;18306.0;517.0;17368.0;baixa
MG;ITAVERAVA;microrregiao;;981.0;;18631.0;949.0;17484.0;baixa
MG;JECEABA;microrregiao;;731.0;;13389.0;629.0;10723.0;baixa
MG;MARIANA;microrregiao;;705.0;;60105.0;684.0;41593.0;baixa
MG;MOEDA;microrregiao;;669.0;;11449.0;647.0;10896.0;baixa
MG;OURO BRANCO;microrregiao;;296.0;;4889.0;289.0;4567.0;baixa
MG;OURO PRETO;microrregiao;;1010.0;;35838.0;929.0;24221.0;baixa
MG;PIEDADE DOS GERAIS;microrregiao;;776.0;;16596.0;706.0;15173.0;baixa
MG;QUELUZITA;microrregiao;;374.0;;9545.0;349.0;8392.0;baixa
MG;RIO MANSO;microrregiao;;855.0;;15073.0;814.0;14342.0;baixa
MG;SANTANA DOS MONTES;microrregiao;;461.0;;12262.0;439.0;11554.0;baixa
MG;SÃO BRAS DO SUAÇUI;microrregiao;;304.0;;7094.0;279.0;6028.0;baixa
MG;CAMPOS DA MANTIQUEIRA;mesorregiao;;14603.0;;;13601.0;468951.0;baixa
MG;ANTONIO CARLOS;microrregiao;;558.0;;24929.0;444.0;19582.0;baixa
MG;BARBACENA;microrregiao;;1359.0;;46834.0;1264.0;41448.0;baixa
MG;BARROSO;microrregiao;;158.0;;4541.0;143.0;4121.0;baixa
MG;CAPELA NOVA;microrregiao;;407.0;;7314.0;407.0;7314.0;baixa
MG;CARANAIBA;microrregiao;;338.0;;9694.0;327.0;9195.0;baixa
MG;CARANOAI;microrregiao;;704.0;;27047.0;679.0;25325.0;baixa
MG;CASSITERITA;microrregiao;;248.0;;14447.0;242.0;13228.0;baixa
MG;CORONEL XAVIER CHAVES;microrregiao;284.0;7489.0;239.0;5836.0;38.0;1547.0;baixa
MG;DESTERRO OE ENTRE RIOS;microrregiao;1458.0;22230.0;1347.0;21277.0;103.0;903.0;baixa
MG;DESTERRO;microrregiao;;393.0;;716.0;388.0;11420.0;baixa
MG;DORES DE CAMPOS;microrregiao;;242.0;;6680.0;238.0;6550.0;baixa
MG;ENTRE RIOS DE MINAS;microrregiao;1102.0;29238.0;1050.0;28233.0;49.0;670.0;baixa
MG;IBERTIOGA;microrregiao;;281.0;;24644.0;274.0;23978.0;baixa
MG;LAGOA DOURADA;microrregiao;;796.0;;28281.0;696.0;25287.0;baixa
MG;NAZARENO;microrregiao;;271.0;;21793.0;256.0;20503.0;baixa
MG;PRADOS;microrregiao;;324.0;;13336.0;288.0;11385.0;baixa
MG;RESENDE COSTA;microrregiao;;960.0;;34578.0;870.0;31405.0;baixa
MG;RESSAQUINHA;microrregiao;;896.0;;26415.0;886.0;25583.0;baixa
MG;RITAPOLIS;microrregiao;;285.0;;16511.0;263.0;13713.0;baixa
MG;SANTA BARBARA;microrregiao;552.0;14474.0;543.0;14307.0;166.0;;baixa
MG;SÃO JOÃO DEL REI;microrregiao;;1201.0;;60870.0;1120.0;54030.0;baixa
MG;SÃO TIAGO;microrregiao;;883.0;;40220.0;772.0;35501.0;baixa
MG;SENHORA DOS REMEOIOS;microrregiao;;781.0;;17310.0;751.0;16258.0;baixa
MG;TIRADENTES;microrregiao;;122.0;;3622.0;114.0;3460.0;baixa
MG;JUIZ OE FORA;mesorregiao;;11344.0;;804945.0;10380.0;706514.0;baixa
MG;ARACITABA;microrregiao;;223.0;;12034.0;201.0;1246.0;baixa
MG;BELMIRO BRAGA;microrregiao;;245.0;;38877.0;219.0;29697.0;baixa
MG;BIAS FORTES;microrregiao;;440.0;;25287.0;425.0;23648.0;baixa
MG;BICAS;microrregiao;;162.0;;15358.0;139.0;14162.0;baixa
MG;CHACARA;microrregiao;;272.0;;19424.0;248.0;17862.0;baixa
MG;CHIADOR;microrregiao;;253.0;;23837.0;226.0;18609.0;baixa
MG;CORONEL PACHECO;microrregiao;;132.0;;11625.0;9.0;8811.0;baixa
MG;DESCOBERTO;microrregiao;;536.0;;18778.0;492.0;16348.0;baixa
MG;EWBANK OA CAMARA;microrregiao;;98.0;;8821.0;84.0;8005.0;baixa
MG;GUARARA;microrregiao;;151.0;;11113.0;143.0;10072.0;baixa
MG;JUIZ OE FORA;microrregiao;;1337.0;;117072.0;1187.0;102174.0;baixa
MG;LIMA DUARTE;microrregiao;;918.0;;81442.0;874.0;76751.0;baixa
MG;MAR OE ESPANHA;microrregiao;;396.0;;35388.0;332.0;30042.0;baixa
MG;MARIPA OE MINAS;microrregiao;;161.0;;9447.0;153.0;8956.0;baixa
MG;MATIAS BARBOSA;microrregiao;;279.0;;16605.0;238.0;10398.0;baixa
MG;MERCES;microrregiao;;815.0;;28424.0;774.0;26501.0;baixa
MG;BETIM;municipio;473.0;;20672.0;427.0;16714.0;13.0;baixa
MG;CAETE;municipio;568.0;;31686.0;471.0;17407.0;75.0;baixa
MG;CAPIM BRANCO;municipio;243.0;;11401.0;194.0;7940.0;29.0;baixa
MG;CONTAGEM;municipio;217.0;;6065.0;200.0;4543.0;;baixa
MG;ESMERALDAS;municipio;1430.0;;72930.0;1325.0;56370.0;63.0;baixa
MG;IBIRITE;municipio;758.0;;11156.0;715.0;9142.0;30.0;baixa
MG;JOSE DE MELO;municipio;357.0;;8630.0;354.0;6634.0;;baixa
MG;LAGOA SANTA;municipio;413.0;;17642.0;357.0;12661.0;46.0;baixa
MG;MATOZINHOS;municipio;118.0;;15032.0;88.0;9047.0;22.0;baixa
MG;NOVA LIMA;municipio;198.0;;30696.0;138.0;5064.0;11.0;baixa
MG;PEDRO LEOPOLDO;municipio;363.0;;23329.0;324.0;20295.0;25.0;baixa
MG;PRUDENTE DE MORAIS;municipio;40.0;12409.0;29.0;2204.0;;;baixa
MG;RAPOSOS;municipio;49.0;;736.0;;261.0;;baixa
MG;RI BE l RÃO DAS NEVES;municipio;210.0;;10276.0;187.0;7270.0;10.0;baixa
MG;RIO ACIMA;municipio;158.0;;7094.0;138.0;2854.0;16.0;baixa
MG;SABARA;municipio;436.0;;17502.0;373.0;12792.0;30.0;baixa
MG;SANTA LUZIA;municipio;237.0;;11456.0;191.0;9466.0;18.0;baixa
MG;T AQUARAÇU DE MI NAS;municipio;343.0;;15713.0;320.0;12598.0;12.0;baixa
MG;VESPASIANO;municipio;217.0;;7043.0;205.0;4290.0;;baixa
MS;TOTAIS;total;54631.0;31108815.0;46500.0;23263730.0;3257.0;4215799.0;alta
MS;ANASTACIO;microrregiao;901.0;394727.0;705.0;293696.0;33.0;35787.0;alta
MS;BANDEIRANTES;microrregiao;405.0;281526.0;377.0;242122.0;24.0;32249.0;alta
MS;CORGUINHO;microrregiao;396.0;232033.0;367.0;183322.0;23.0;38726.0;alta
MS;JARAGUARI;microrregiao;486.0;233957.0;467.0;180015.0;10.0;13848.0;alta
MS;RIO NEGRO;microrregiao;355.0;90307.0;347.0;83017.0;;120.0;alta
MS;ROCHEDO;microrregiao;361.0;138104.0;349.0;129042.0;10.0;9027.0;alta
MS;TERENOS;microrregiao;626.0;221394.0;577.0;160008.0;31.0;35235.0;alta
MS;PLANALTO MATOGROSSENSE;microrregiao;25079.0;5814727.0;21532.0;4434293.0;370.0;713158.0;alta
MS;DOURADOS;microrregiao;12345.0;3358191.0;10933.0;2653454.0;564.0;281854.0;alta
MS;ARAL MOREIRA;microrregiao;546.0;154189.0;511.0;130575.0;30.0;22734.0;alta
MS;CAARAPO;microrregiao;1681.0;331832.0;1327.0;289302.0;102.0;33327.0;alta
MS;OOURADINA;microrregiao;660.0;26560.0;572.0;23747.0;20.0;2475.0;alta
MS;DOURADOS;microrregiao;2619.0;367637.0;2099.0;312754.0;106.0;25681.0;alta
MS;FATIMA DO SUL;microrregiao;2595.0;54402.0;2497.0;51769.0;82.0;2310.0;alta
MS;ITAPORÂ;microrregiao;1082.0;102201.0;988.0;87368.0;74.0;13723.0;alta
MS;MARACAJU;microrregiao;658.0;443611.0;620.0;388132.0;25.0;33275.0;alta
MS;PONTA PORÃ;microrregiao;1009.0;708209.0;949.0;418492.0;40.0;60634.0;alta
MS;RIO BRILHANTE;microrregiao;802.0;620445.0;729.0;507548.0;53.0;58690.0;alta
MS;SIDROLANDIA;microrregiao;693.0;549099.0;641.0;443763.0;32.0;28999.0;alta
MS;IGUATEMI;microrregiao;12734.0;2456535.0;10599.0;1780839.0;806.0;431304.0;alta
MS;AMAMBAI;microrregiao;1945.0;584971.0;1396.0;447266.0;82.0;81857.0;alta
MS;ANGELICA;microrregiao;830.0;132280.0;742.0;113658.0;69.0;7824.0;alta
MS;DEODAPO LI S;microrregiao;1384.0;78847.0;1309.0;71131.0;72.0;6157.0;alta
MS;ELDORADO;microrregiao;877.0;103459.0;706.0;61481.0;117.0;41630.0;alta
MS;GLORIA DE DOURADOS;microrregiao;1015.0;43579.0;956.0;38862.0;54.0;3490.0;alta
MS;IGUATEMI;microrregiao;486.0;269988.0;435.0;212621.0;44.0;37471.0;alta
MS;ITAQUIRAI;microrregiao;541.0;199543.0;467.0;113974.0;49.0;52627.0;alta
MS;IVINHEMA;microrregiao;1775.0;217822.0;1495.0;139948.0;176.0;49887.0;alta
MS;JATEI;microrregiao;491.0;194711.0;473.0;147179.0;11.0;29842.0;alta
MS;MUNDO NOVO;microrregiao;1644.0;6231541.0;1377.0;57384.0;28.0;2932.0;alta
MS;NAVIRAI;microrregiao;683.0;298394.0;49.0;85965.0;;;alta
MS;SETE QUEDAS;microrregiao;;;;;;;alta
MS;T ACURU;microrregiao;262.0;175369.0;110.0;137252.0;14.0;16535.0;alta
MS;PANTANAL;microrregiao;7897.0;10962246.0;5775.0;8459844.0;276.0;1193211.0;alta
MS;PANTANAIS;microrregiao;3756.0;8805543.0;2619.0;6641399.0;137.0;14180.0;alta
MS;AQUI OAUANA;microrregiao;1117.0;1332184.0;598.0;1015304.0;21.0;223686.0;alta
MS;CORUMBA;microrregiao;1134.0;5267310.0;1038.0;4453213.0;68.0;648737.0;alta
MS;LAOARIO;microrregiao;89.0;20077.0;79.0;14824.0;;4277.0;alta
MS;MIRANDA;microrregiao;924.0;675404.0;533.0;242554.0;19.0;27676.0;alta
MS;PORTO MURTINHO;microrregiao;492.0;1510566.0;915502.0;26.0;109802.0;;alta
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;16954.0;;12153327.0;14904.0;;8554393.0;alta
MS;ALTO TAOUARI;microrregiao;4607.0;;3735932.0;4198.0;;2909994.0;alta
MS;CAMAPUÃ;municipio;1226.0;;905340.0;1113.0;;721677.0;alta
MS;COXIM;municipio;1421.0;;1096684.0;1324.0;;824515.0;alta
MS;PEDRO GOMES;municipio;663.0;;589397.0;588.0;;432054.0;alta
MS;RIO VERDE DE MATO GROSSO;municipio;712.0;;769234.0;652.0;;625630.0;alta
MS;SÃO GABRIEL DO OESTE;municipio;585.0;;375274.0;521.0;;306117.0;alta
MS;PARANAIBA;microrregiao;6012.0;;2898067.0;5392.0;;2202413.0;alta
MS;APARECIDA DO TABOAOO;municipio;834.0;;231855.0;746.0;;204979.0;alta
MS;CASSILANDIA;municipio;857.0;;427305.0;772.0;;305653.0;alta
MS;COST A RICA;municipio;759.0;;553528.0;687.0;;416983.0;alta
MS;INOCENCIA;municipio;752.0;;509604.0;673.0;;416231.0;alta
MS;PARANAIBA;municipio;2460.0;;887690.0;2210.0;;631088.0;alta
MS;SELVIRIA;municipio;350.0;;288082.0;304.0;;227477.0;alta
MS;TRES LAGOAS;microrregiao;3272.0;;4315602.0;2572.0;;2704248.0;alta
MS;AGUA CLARA;municipio;400.0;;990644.0;303.0;;603791.0;alta
MS;BRASI LANDIA;municipio;1055.0;;1046552.0;901.0;;776681.0;alta
MS;RIBAS DO RIO PARDO;municipio;598.0;;1417024.0;506.0;;770343.0;alta
MS;TRES LAGOAS;municipio;1219.0;;861381.0;862.0;;553431.0;alta
MS;NOVA ANDRADINA;microrregiao;3063.0;;1203725.0;2742.0;;737736.0;alta
MS;ANAURI LANOIA;municipio;443.0;;296751.0;379.0;;225570.0;alta
MS;BATAGUASSU;municipio;637.0;;226347.0;607.0;;57384.0;alta
MS;BATAIPORÃ;municipio;638.0;;177966.0;547.0;;84985.0;alta
MS;NOVA ANDRAOINA;municipio;573.0;;421631.0;478.0;;196510.0;alta
